id,predicted_price
254000100,802651.979667835
254000695,304399.25815506396
255450020,377677.73567783774
255450250,351113.9666544065
255450400,329964.08437510044
255520180,813863.8176325598
255550070,361999.82582694286
257000037,303933.90587755904
257000105,209325.95823485017
259000240,484201.5788599778
259600620,447599.4388131281
259600790,387664.7736094595
259601010,321989.05751703045
259800060,391072.0516813016
263000006,473463.02581953607
263000018,476853.748818785
263000155,436638.2665136192
263000253,425879.3852068585
269000030,742378.9451719174
269000970,1022115.1079941582
271200130,254642.39281665836
273800100,253881.09440804014
273900030,280180.83392254007
274100090,438057.22259324713
280610020,1138594.8871605722
284000095,956964.2469618282
287000110,642821.4775457251
290000075,342492.78634656366
290200230,440374.648119835
291300010,371889.92407826753
291310100,341748.6035860972
291310150,331898.2024202197
291310170,400657.6865596796
291310310,609344.2957264457
291310340,546282.39290323
291310390,353291.73977084825
293000145,265291.16096997546
293610040,606335.60214178
293620220,764127.1975339755
293700110,878973.538324965
293760150,854177.6843686732
293810190,353455.85981596063
293850040,578145.6325999092
301400830,256343.27982297537
301401370,342328.0637175108
301402280,233826.2790596067
302000065,231970.3250432238
302000375,313552.666465273
304000380,227731.43579042875
305000170,550690.5193302332
305010050,590244.9311016436
318300040,611236.9488630248
318500300,567248.5461709527
318900080,333504.84075872676
319500080,490035.8814269131
320069049,318137.59854388
321030150,357084.11547505064
321100260,618225.286783896
322059097,266826.58999288996
322059264,300166.6298165072
322069020,434296.4251628885
322069109,380195.8843866026
322069141,531587.1829180381
322069180,588319.409967415
323059103,324414.8225137556
323059208,470488.80522749183
323089085,512236.9125978279
323089172,381674.1680910422
324000280,846131.6434029957
324000530,495348.842326962
324059161,886013.5452456584
326049038,497985.9412600638
326049060,661702.1528995616
326049103,462925.5084490199
326069131,589696.3369782114
326069132,417636.9367153203
327000100,1103750.4504840474
333100209,793273.434342407
339350150,560812.2129895971
339600110,347876.00239334704
339600290,315689.7708126611
342000036,341677.98319784435
345700040,229220.90849181815
357000005,714223.5085833054
357000025,684604.1857114725
357000135,1167520.5591800301
369000365,215165.18441934534
369000690,344482.20930808404
379000051,267775.3531588514
384000135,372299.60131414386
393000142,371238.6835308945
396100025,316304.52527283545
396100110,204720.46531732287
402000115,309266.8497112932
405100165,374030.9064827872
414100045,374807.48551698646
414100630,266611.081328213
418000010,180414.62147533137
420000085,198806.84954432593
421000285,214302.45251429686
421000455,225388.1178045374
421049114,248398.30856618183
421059018,405545.5722208071
422049178,222577.55127380663
422049203,257854.37756883
422069067,391684.79607288504
423059207,253340.18426496934
423059387,602965.930934739
424049043,622561.4662367237
424069018,953148.0234034563
424069096,394106.43632239685
424069112,646940.9251763964
424069206,796211.1145571012
424069264,733100.2105143704
425059024,429370.2508951846
425069020,1032685.7493620167
425069139,702199.6051319378
425079001,658192.7789648967
425079100,444147.94784095034
425200205,216143.8456784132
426059055,598721.6344599976
431500155,614240.2355207477
434000030,501966.339300525
438000015,599925.0340334465
438000025,609903.4600506662
441000115,395901.5664700421
446000010,452551.85057980125
446000190,749695.0160444217
452001475,493428.4371976171
452001860,366432.9200558729
461004720,491169.97954247944
475000176,443982.4521398562
475000190,465127.71978459554
475000510,550043.6307476426
476000017,372490.29868640855
476000333,373248.02868978004
507100005,390971.56160440174
510000641,589795.6299660576
510001280,930535.051448977
511700170,363332.6950042787
514500090,406660.14111324615
514500235,319638.29197295924
518500460,1777997.5792890335
518500700,639060.274587905
519000043,455676.3746153364
521049227,1554079.7734936378
522049074,328099.85751542624
522049104,354214.98727693176
522049122,279456.4572742465
522059130,255232.10990290105
522059172,252961.52387770617
522059189,247073.71170764655
522059299,307914.57020881446
522069022,530652.3104894822
522069119,548065.221458302
522079022,540641.2464061825
523049195,228589.58947056782
524059063,1808061.24136065
524059322,669822.9273311106
524059323,666626.8090965984
524069011,638045.5285269005
524069049,586457.4291818482
524069115,693726.4472918846
524069116,410420.0041845904
525049085,613125.5520885206
525069127,1270472.550415154
525069133,907283.9287924666
526059103,246927.77317920537
526059183,456767.649177417
526069024,744467.8432412527
534000080,207868.38422596472
537000255,311343.0843282092
540100057,1083943.8290465146
546000400,479216.652277001
546000930,603869.9020973281
546001060,726359.285101601
558100090,460284.5229100369
567000755,374665.86518198857
567000775,431441.0354954383
569000050,483173.7154706339
579000550,382297.46463619504
582000135,441212.13012168225
582000185,556294.8619559116
585000095,533190.6660766036
587550010,734329.2519684146
587800130,238064.00139100399
597000550,518723.2998422831
597000566,340594.71945514355
597000593,383963.7185043829
603000555,363727.32218499354
616000200,488318.56416047126
619000100,377627.17240829207
621069039,436775.05392761243
621069102,279170.2868723659
621069218,495492.5736564001
622069006,1716703.0793495697
623049185,213270.71963000612
624069003,696079.3073267803
624100950,842550.7973261323
624101110,816802.8056377731
624110020,807443.3240290304
624110610,905083.7057236962
624110920,782094.9592009621
626049058,467856.0109891841
626059317,359941.20223963575
626059335,525153.224125474
626100023,619596.0599605762
626400020,672129.3974776405
627300105,1238077.1193231342
629000605,808759.6674193441
629000730,601548.8931359678
629410130,728135.7293851809
629410180,638678.3509717688
629410190,618943.5771127301
629800380,1440801.759503043
629810350,811893.3116455048
629810720,786898.6068495353
629810800,912334.9656621385
629811340,607350.8003767884
629811600,558139.8819420428
631000040,379629.5941556665
635000009,1196957.4877016863
638100015,308117.6285153561
641900050,394242.37662861194
642150080,572932.9430483958
642500080,586445.1886333582
642800130,494417.97446615534
643000110,306035.8016156644
643300010,339202.56187071954
644200065,631730.0479978549
644210020,546628.9665862138
646910160,302752.65352822526
646910560,268996.26329382893
647100096,518046.9083628022
650000030,534816.0358507375
662310900,499457.35677816026
662350050,995703.6056936698
662440020,494509.13182283856
666000142,742578.0476040754
666000143,742578.0476040754
669000210,1132865.5243724906
686050100,781097.6138507244
686200490,501774.5481116137
686200510,585254.1490634694
686300880,537901.2788572657
686400210,448513.6945510965
686530170,546731.7599312656
686530530,552346.1120860137
686800065,779453.3729028865
686900010,658752.8905616693
705700240,345661.9429287541
705700530,368688.3888731181
705710290,331319.70606918476
711000110,924845.0476933264
714000155,485917.01350934576
715010130,2163211.5069023995
721049207,336421.26518050267
722039087,221082.68153840172
722079056,413913.78025868203
723000114,1274349.0549725203
723000150,829068.6907712026
723049197,177037.0415602542
723049434,245804.29598549203
723049448,233063.84979146978
723069135,384130.51108832535
724069059,1434717.497620384
724069070,1216638.0172546112
726049184,290624.68832674815
726059395,508689.79126098
726059483,905534.6614177695
727500030,328966.49870102335
731500170,503268.8006738035
736100065,1030982.674565693
739000035,150026.17167951807
745500010,850936.1412919668
751000080,345243.272714727
751000190,316877.997879041
766000240,305760.22776549077
766800090,260888.1792650084
785000040,348265.4499180294
792000006,176630.08554716458
792500190,425099.74820209533
792500260,389935.3882779631
795000620,118415.77400825468
795001930,249085.94829733478
795002190,189965.8838085555
796000235,236294.3291057783
798000062,260489.52062515466
798000342,284151.73639871116
798000535,232394.75175036874
798000630,281501.3763070032
807800190,310259.6780830873
808300090,472927.13315844384
808300200,430876.68622765446
808300270,369822.7436472411
808300550,371424.0339735569
809001070,698825.1833941626
809001520,773393.6260918806
809001525,878714.89966806
809002290,856012.7385682198
809002435,619644.4554827395
809002705,764617.4369444168
810000080,952138.7738329913
811000055,1105493.832897482
818500100,234892.2542904577
820000012,462211.1584064106
820079043,426706.4232731294
821049149,342115.7939439254
822039004,623306.1160102016
822039084,822898.6597852176
824059321,1247192.8742801666
824069121,586169.7669335522
824069173,539783.7443269616
825049073,574170.4850916867
825059178,2332209.0823419746
825059349,1171496.5411119224
825079019,665136.5195273765
826000295,346727.02402467176
826069002,339743.9187011572
826069127,517693.37216949195
826069184,518072.13866017864
844000180,243363.67762434526
844000225,268797.44459466473
844000375,357418.929224002
847100047,451777.3499992642
853600150,1302139.8451082362
853600310,1338847.4227384333
854000165,252460.14497877297
855700170,392276.0982637582
856000195,1661436.4748838837
856000255,464881.8578114272
859000022,448730.3997749777
859000160,491327.05873041734
862000020,378102.85970553634
866400040,509513.956287756
868000175,651184.5407146079
868001030,1095519.3967351466
868002015,1328924.5707308862
868002080,732503.7647989668
869700050,472417.89152330416
869700060,363504.6999262666
869700370,407645.87018335523
871000155,539752.2427425891
871000435,711583.7640073197
871001484,572749.2568877098
871001500,737979.7746612562
871001611,487005.0701725932
873900240,293460.9937861694
892000025,209016.2205983385
898000200,266205.7785149568
898000220,235235.56983156374
904000045,566102.6977692302
910000104,275671.1965497877
917000300,361137.16425551235
920069052,244732.7565744913
921049141,744705.4145950995
923000120,503429.24574621406
923000270,316168.48137627897
923000413,439907.9866966675
923000425,860291.8481316406
923000580,897934.5727518694
923049468,222885.5288081837
923059206,405859.11234304507
923059252,588906.1101438804
924069210,621951.0715018738
925049318,548327.6219663316
925059219,503384.80452057166
928000020,376205.504826483
930000234,455906.3914510848
930000305,409093.41464945115
930000470,1036666.1112527136
936000060,286768.334268949
943100262,205015.30688694393
943100683,318736.8768947851
943100689,284492.5298707367
946000295,377279.8681837329
952003285,669842.540608679
952004570,266654.18064996443
952006728,285606.7082752753
952006857,264546.14491223946
952007055,355448.7778356168
955000453,453979.6551497992
976000879,612156.1454731405
984000130,368059.52122052206
984000650,383118.9995387355
984200540,392785.4035271345
984210170,355232.9494923209
984220290,308055.39198658016
985000955,224602.19114694517
985001266,295344.39792422426
985001275,148471.92051225205
985001321,193317.76222882705
986000045,407079.0460079261
993000090,656673.0655828511
993000100,555662.7940878589
993002325,448904.59974648425
1001200035,248830.39647736266
1005000036,340549.92359427724
1005000220,503905.24036674644
1005000240,239523.09986712865
1020069017,306154.23883711745
1021049022,283012.8606006378
1021079099,390706.72588822
1022069050,267473.9150299272
1022069183,682115.0272582442
1023059190,289791.057475839
1023059246,459046.11943383625
1023059365,704057.394593184
1023089096,269714.4234321881
1024000109,316142.7197421909
1024039001,644348.8769405071
1024069027,1003418.4419882377
1025039292,886314.6393148279
1025049174,712526.8056267889
1025059186,350453.8768185661
1026049036,302723.7142409516
1026069061,780344.5857201772
1026069106,488111.9703160948
1036400100,679136.0177890529
1036400200,673839.2494736038
1036700220,718898.1678073657
1042700050,626270.3164596827
1042700300,657177.7053909738
1043000100,394254.7577301099
1049010300,406441.714167628
1049010390,344890.0454039253
1049010620,265267.68592779135
1051000040,1184814.767007837
1061500360,287307.7142026791
1068000110,1020461.7078398112
1068000255,2312253.2911420013
1068000375,3084075.3887056815
1068000520,1552981.2083292352
1068000559,1090049.8280373544
1070000390,948670.1716683368
1072010350,703303.6576565459
1072100085,317028.41720223444
1073100065,325555.3419496407
1074100020,256252.39805537008
1079350090,279016.86859834625
1081200360,376084.4135656728
1085621960,300702.9744553009
1085623630,486208.18583678355
1085623710,517533.1853376055
1088400190,223151.18405246947
1088800470,566983.7925520478
1089000190,811950.1826756435
1090000036,873090.7388404948
1096100010,308839.77825772885
1099600090,247607.41568801456
1099750610,284153.35436432564
1099760230,308085.5365234044
1099900120,358923.87821078143
1099950050,971143.6193028227
1102000095,691652.64246347
1102000514,848915.0442998464
1102001274,1027539.1455261719
1105000373,316565.66995768284
1105000571,392491.7178108549
1105000745,384201.96929062426
1105000780,475137.85616876354
1109000390,739888.245109374
1112000035,376349.04248768376
1112000100,744002.3742205807
1112000125,395828.5574984366
1112630130,492971.23867945233
1112700010,279519.3349129295
1113000430,207751.74339237748
1115100119,318653.1109274078
1115300070,617891.2676017436
1115300270,870824.3249135482
1118001215,1823194.0037551622
1118001370,1449072.1839976783
1118001631,1231617.32317096
1118001645,1487008.5100698704
1118001805,2410733.110328324
1118500030,829513.7888086227
1121000058,488775.02120348025
1121059105,594666.2855163956
1122069006,540121.917923752
1122069019,837508.5531988762
1123049027,209597.5736534181
1123049129,419889.9706191597
1123059125,557883.0844983974
1123059126,525195.5864258521
1124000010,440337.17181841814
1125059071,1352315.1438255724
1125069153,1363579.1753520132
1125079111,1743456.9366717145
1126059108,1052077.5399618302
1126059144,664240.8692022441
1126059201,1315182.498422944
1126069045,878248.4105322794
1133000036,369630.72639336047
1133000100,436978.7919597006
1133000144,444573.6910423546
1133000385,829782.7449689183
1137300690,593690.7650702896
1137400050,377289.48160695756
1137400420,300439.76840704173
1137410040,344670.09740638704
1138000450,266674.08561844303
1138010530,319847.3436267187
1138020020,243814.55137822975
1139000035,461780.6889236122
1139000400,523804.45755091653
1139000620,233513.82308437314
1139600270,395271.72991548746
1150000740,496550.301096794
1150900080,740426.6733917873
1151100035,376404.43796199973
1154100205,227454.40576165778
1155620190,497092.50428736804
1155640050,374037.8197726219
1157200189,532440.4016307797
1159400220,688412.2714548591
1160000255,328732.21737850574
1163400020,294665.2395268648
1163400070,273319.81473076117
1172000150,193259.40062696478
1176001117,493605.11731303646
1176001119,476653.3553372379
1176001124,492792.86596281873
1176001293,1259445.8241039077
1180002745,448597.0158830002
1180005220,327206.8684588501
1180007375,823289.3867004929
1180008315,279371.7772071963
1180500070,386461.8098224113
1186000150,382096.478452364
1189000205,349055.6924912548
1189000207,363839.9718941331
1193000190,809262.2334160344
1193000280,826811.801673252
1193000380,858418.4058536818
1193000390,921145.1834487001
1193000480,985281.8384917149
1196000007,425615.0760172094
1201500010,531712.2847306015
1205000215,487652.0475286334
1211000280,347437.4482896332
1217000340,326322.7459103197
1219000043,307298.7792995927
1219000473,327490.69346266444
1221039066,540630.047642314
1221039156,391345.00598452066
1221059176,424593.0071393878
1222000055,189998.16810608053
1222029077,232847.44990336112
1222069094,305819.79029175534
1223089016,410945.65747880697
1223089050,379742.3651549378
1223089066,875344.1625541149
1223089077,545878.1079923761
1223089083,825119.1154565768
1224049005,552184.6019288907
1224059053,1110667.8413787892
1224069074,772699.4008182411
1225039067,416188.29471356544
1225069038,2608715.0160471625
1226039124,434788.7097318913
1226039130,434706.96292489377
1226059101,567285.2718058273
1226059105,793950.8431734045
1226059161,560003.2335820057
1231000310,469395.71733245655
1231000510,481774.8583707378
1231001110,322609.46620024304
1231001115,435139.3437820303
1232000915,494667.511014632
1234000704,888948.2289679333
1235100371,574618.7691376959
1236300268,358015.8562565611
1236300290,1280781.459593364
1237500105,621246.2274838967
1237500540,296350.2076562187
1237500577,936744.7141945127
1238500281,429055.50549575756
1238500978,304087.72539020266
1238501184,717890.1442304315
1239400064,581134.6463153097
1245000438,511326.4734165151
1245000461,640689.778051291
1245001295,567502.1610492651
1245001659,530466.3802481852
1245001820,382124.2127260362
1245002952,762430.5812810786
1245003006,1035355.8815356048
1245003160,541265.257467116
1245003740,538043.3188769423
1245500690,534864.4935940568
1245500950,436240.5267880303
1246700136,274068.4722411001
1246700251,583450.3297451889
1247100035,835560.549245693
1250200345,379177.94127023517
1250200415,356448.25153324316
1250200418,344243.45362387254
1250200693,477095.951215041
1250201130,515503.8240342455
1250201175,382553.78838126856
1250201550,866308.5163054513
1250202145,951182.6981256908
1250202660,812879.0432461917
1250202990,793250.380592312
1251200155,1488537.8253947557
1254200075,553394.3792005766
1254200835,544982.1324091161
1257201375,484548.4450730631
1257202120,602447.5761613542
1257202430,1011850.1926816041
1266200015,439807.9349136553
1269200150,266933.1150595064
1269200229,1317413.7370549026
1274500170,240667.88339253332
1277000020,771338.7674846975
1278000210,154637.94662946684
1279300085,689641.1902282215
1282300995,377984.02867093176
1310000130,336136.75038660545
1310430400,702435.8236545678
1310500550,330919.2177557488
1310700330,312943.16217072523
1310700390,401948.41590383917
1310800090,194927.00046456966
1310820150,449847.3752025712
1310900140,430294.491532152
1310900260,400410.12578418624
1310910290,407780.39485049853
1310980110,371396.4943808559
1311100490,296455.5709145918
1311200460,307221.6412245384
1311400350,283054.7924587375
1311500020,335594.9001091853
1311800220,290590.37179099856
1311800560,266312.80656195554
1311910300,360631.55441102735
1312200080,279583.7417748006
1312920060,267442.920654427
1313000220,602504.5763803998
1313300340,529400.2101337006
1314300018,338538.87581679056
1315300095,804274.8098904801
1320069179,350316.58036705555
1320069223,351995.0993717204
1320069271,428415.57846076455
1321039076,156997.17485283653
1321059097,462049.13950384234
1321400060,271370.1510368937
1321700030,1253730.9873681474
1321970240,403007.142506107
1323089056,398981.0902798648
1323089184,428594.9012289423
1324059048,515701.34642965236
1324079029,228175.0318905477
1324079082,349656.7222584808
1324079085,231233.5658817995
1324300091,396672.0035763783
1326039061,314933.1260443782
1326059085,560749.049869506
1326069094,374645.4402948545
1326069191,338280.34652568254
1328300040,327155.257935857
1328300180,358717.59370084555
1328300810,475730.8976211418
1328320440,406908.6432471874
1328320760,408043.6149302006
1328320800,356677.7771364907
1328330290,363351.1154761302
1328340380,339873.82949630864
1328340540,375210.9912299417
1328340630,303272.34573856974
1329000090,1385421.383593419
1329300480,375695.8903481374
1330300451,996667.871281827
1330850130,701842.4150625285
1331900410,777894.0157301258
1332700270,326014.69095336733
1336300610,1135563.1761551762
1336800010,1537252.2649166328
1336800185,1335391.4126000414
1336800880,1242819.0273745917
1337801060,769890.7416619073
1338300180,1722000.3588012883
1338800491,563591.98448286
1339300025,824789.1361178284
1346300150,2678767.99741106
1352300120,243473.98763401902
1352300315,354958.0261399932
1357900060,315256.0703914082
1370800515,1572861.287287985
1370800560,1099930.7066814615
1370802620,692087.6405423869
1370802650,689747.3127183944
1370803510,745131.9363121898
1370803730,475114.4259079177
1370804295,524412.0772851311
1370804430,539862.5828904645
1377800135,438134.2849881935
1386800054,326374.85812128865
1387301730,309608.0699677678
1388600110,248019.15820530438
1402100070,528853.1407027437
1402200340,381151.363790745
1402600110,448821.53296615847
1402600570,387502.9299118328
1402630190,394764.5039663883
1402900380,353492.2433651422
1402900460,372593.89706701966
1402970020,619365.2675565925
1402970070,467170.18874335644
1421069117,260311.38411265565
1421069159,507407.69793495897
1422029138,576479.9337559443
1422700040,240896.95752171456
1423049029,316620.7021840239
1423069063,438536.9089375251
1423069076,606731.621774969
1423069162,526646.1309624014
1423200170,204179.3280575114
1423400260,306299.7640101405
1423800080,217181.5151307119
1423900220,216504.78121350365
1423910670,244301.01786539325
1424059022,938495.5553430531
1424059130,407379.7569553757
1424069110,525688.4356545397
1425059145,509419.65292846906
1425059174,356901.8365874229
1425059193,1063557.1420744245
1426049054,503082.77412621747
1428000970,358824.35548109334
1428001160,451201.12103369343
1430800100,314960.414805206
1431700210,242168.9817875106
1431700280,372257.26676692115
1432400120,178833.5244383191
1432400335,201846.26259948887
1432400525,236064.25640282873
1432600100,229747.4517042142
1432701230,240976.65050040686
1433100010,223552.79644086814
1433290010,402974.08785675216
1437500015,188851.3944528907
1437580480,980966.3480229442
1437910090,505496.9319618651
1438000170,495647.3213158632
1438000360,471209.58564392896
1438000430,415418.103786812
1438000440,466929.7217711149
1441000350,503726.00570806814
1442300005,458424.1731533745
1442700250,743076.2284779366
1442700430,643367.3412004081
1442860160,573487.1877436124
1442870440,480052.84684664494
1442880320,521786.1152044681
1442880380,465565.1129488936
1442880640,513166.40361249936
1442880650,533760.2348531132
1443300140,581792.8977392741
1443501020,192322.80648200153
1443550020,536294.6074038722
1445200190,255342.79180449023
1446110020,848882.5181173396
1446300020,534315.1681207877
1446400785,213785.02141706573
1446401220,183351.88715935426
1446401290,259568.3137842673
1446800995,326081.46800818306
1446801030,259798.2539744992
1447600410,211211.57056596648
1448800010,284798.53304792143
1450000210,159498.81884726638
1450100390,184285.71658473465
1450300050,333410.3344118546
1450900020,227782.03411593087
1454100267,430915.21528549545
1454600038,905838.6299476488
1454600156,1332448.5358656081
1459920010,291336.6443857165
1471590060,574316.9994384343
1471620240,340261.25519935746
1471700410,343185.71663269337
1471701200,443230.39698132226
1471701780,318991.75234164984
1472700200,434466.0783428046
1473120390,597699.8235577393
1474000050,288437.1884067429
1483300430,287768.244127582
1492800296,469321.9796681659
1494300040,430843.84174048563
1498301672,408638.2604366782
1498302774,264619.24498212436
1498303700,581811.3241902536
1498304065,574104.8603956654
1502400140,296141.6597012352
1509500060,472265.7690900226
1509700050,354691.2993867965
1518000230,342193.87512110104
1518000290,289439.60969004
1523049083,227386.35012855666
1523059103,597632.5260493119
1523059105,390825.69769919093
1523069022,297187.83795363
1523069096,479554.09889225505
1523069204,446852.48430816975
1523069215,410100.3487561101
1523550220,628097.5646906664
1523550480,480497.2894246384
1524079088,307338.11383641826
1524079156,322911.9948224853
1525059198,916236.4283986683
1525069095,842631.4420802419
1525069134,1063817.5202403432
1525079069,627791.1582379321
1525200060,515507.7976036093
1526300015,330851.815332452
1529300135,301167.36643453804
1529300160,430048.48042800324
1535204165,564063.6414558811
1541700240,350475.30716169236
1543000060,587489.467320017
1545800205,279498.2227200111
1545801970,429000.6003358915
1545802080,300793.1913766514
1545802830,234498.01998867063
1545803390,302107.3048115722
1545805460,239866.39539731282
1545805820,360486.7286740969
1545805980,598233.645220257
1546600020,518095.4625236496
1546600125,734798.8486701576
1552100135,974797.4676382111
1552510160,331622.4078998835
1552520010,284862.39338120184
1552800010,411729.29902940185
1556200005,917518.8808094084
1556200155,658849.3861741403
1556200205,545038.963295957
1556200265,800295.1192303023
1559900080,318108.61435329914
1560920200,575474.2546804105
1560920450,1523444.4547211647
1560930050,596858.3342818212
1560930070,1000085.6612346816
1560930450,691400.3650397332
1561600025,614456.8528051182
1561930020,482885.46843739756
1562100030,501270.93328208104
1562100220,484348.0489434817
1562200090,577204.9829256637
1563102435,907452.2210074577
1563102880,750087.9680073987
1564000410,666477.5299121196
1565900070,249545.42487551592
1565930130,684172.484211877
1565950030,335762.2582128895
1566100010,280857.17319642764
1566100400,259775.7638501684
1566100625,336382.2104237654
1568100220,385002.20264717477
1568100300,491237.94190706784
1568100380,408322.37761695794
1568100920,1257546.2035837267
1588600040,270150.45276143926
1588600045,358920.15343504935
1591000015,297977.5050717002
1591600506,390838.87624009844
1591600527,246578.23812712746
1592000130,629123.7281013958
1592000250,582755.5727067093
1592000640,643980.951129312
1592000780,632811.3550638064
1596600060,283978.2592003868
1598600209,322709.7631898045
1601600195,273323.4598018445
1604590230,767977.9058317895
1604600095,366032.1686217196
1604600227,348445.0000765701
1604601570,446675.85398852074
1604602050,638887.4035752501
1604730150,420594.43527010636
1608000120,377320.3297125579
1612500090,319008.7928014352
1622059095,330207.80904509855
1623049041,169600.11196790583
1623049174,278125.6317243392
1623089025,365199.1877728875
1623089039,211428.31373324964
1623800440,380828.04890771536
1624049228,436971.1445702068
1624049275,336972.2226126994
1624049291,616941.1395356386
1624059224,1005870.4678684799
1626069139,471144.8702931504
1630700276,327269.3265841132
1644500050,712479.9968536724
1645000580,292095.58104310674
1646501920,520295.18388934043
1646502355,1192688.5823862236
1651500040,1387488.5134158272
1651500060,849083.4158986786
1651800030,1405963.281920031
1652500060,1267679.8900364272
1656600310,523864.202257465
1657000070,291375.74844126904
1657300280,647567.7856333782
1657530180,303867.34665408207
1665400165,263296.8700168746
1668500090,767508.8085524384
1668500100,818826.5644207482
1670400090,157060.086367698
1672000170,555343.4001484525
1681400010,946819.8724180476
1682000160,270040.42661604064
1683400165,1173886.0833255108
1683500180,273175.2358935103
1687000210,436555.5976320996
1687000220,432318.95113019034
1687000240,428923.7003880727
1687910100,474090.724213401
1689400150,704748.6929557943
1695900060,586562.5652944457
1695900150,853750.3792217002
1697000370,246396.11665815258
1702900624,325005.268708668
1702901500,372771.3757677681
1703400470,470521.84345815453
1703900155,285006.4723164464
1704900135,460501.358852886
1704900303,443726.0602206774
1705400350,441845.2174502552
1710400005,558412.5587076863
1720069029,293163.77960729896
1720800305,660939.1367572674
1721801025,256498.1549530176
1721801280,280488.9558803842
1721801591,137014.4516612157
1722059222,299351.6316184795
1722069097,524943.8489143252
1725059182,761448.2510363036
1725059252,498297.9651462076
1725800280,593283.8975029414
1726069060,713326.7630366727
1726069084,491637.4600598624
1726069202,290444.12570674875
1727500230,380622.9436758815
1727850340,1012811.3239364851
1727850350,1179439.7377644035
1732800175,895925.0185688403
1732801300,756962.5909156029
1735800050,211852.64619216148
1737100830,434690.56844184874
1737300130,546415.7707455109
1755700060,358017.25283635873
1760650280,293713.97910222283
1760650610,264416.3237458318
1760650670,224875.46335764998
1760650950,270368.8301085028
1761100190,308879.8176741967
1761300310,365203.3247917339
1762600190,754952.5134893113
1762600260,952397.2121121276
1762600280,978657.9730830281
1769600066,692456.9095228777
1770000090,357038.4592327526
1770000490,304191.6384763868
1771000430,296778.70112957316
1771000690,296056.4272823067
1771000760,285100.94810208585
1771000970,296962.9121984186
1771100130,244573.76546504325
1771100330,270243.317607547
1771110070,287322.206086668
1773100123,319426.7075005656
1773100275,281377.5241755138
1773100430,377526.9023065675
1773100604,446145.30761999625
1773100755,626344.3081875527
1773100765,246640.533749062
1773100920,346119.22803419194
1773100922,357767.1326615403
1773100926,427898.3864864953
1773100972,351460.69425895094
1773100980,340376.64276098245
1773101020,285247.00612536684
1773101050,207362.75070367448
1773101159,293084.9824392235
1773101530,148420.60561115653
1774000030,449034.506941953
1774000780,429619.7721225912
1774220070,602293.0390818779
1775500050,431442.31338168826
1775500310,609219.1906181849
1775500371,867589.625813498
1775800420,357849.4448135535
1775800710,292292.06451649766
1775801090,494263.52260749874
1775801405,472693.84916694515
1775900140,370499.41985068185
1775900220,270347.51482398063
1775910370,546910.6975599877
1775920350,304120.9937490041
1775930010,357349.6122807435
1775930440,468534.4777992668
1776460110,387020.35181753174
1776460190,477854.34334101435
1777500090,705463.8932619168
1777600210,646496.5230683709
1777600450,581311.7059677349
1777600490,582449.2791722598
1777600900,718293.2332038527
